,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
4495,SP1,2024-04-21,Alaves,Ath Madrid,2,0,H,1,0,H,8,15,3,4,20,12,1,11,5,3,0,0,4.0,3.5,1.95
4496,SP1,2024-04-21,Real Madrid,Barcelona,3,2,H,1,1,D,14,14,8,6,11,12,2,8,3,2,0,0,1.85,3.8,4.0
4497,SP1,2024-04-21,Getafe,Sociedad,1,1,D,1,1,D,6,7,4,3,12,18,0,4,0,2,0,0,3.8,3.1,2.15
4498,SP1,2024-04-21,Almeria,Villarreal,1,2,A,1,1,D,24,11,5,3,10,16,5,2,3,4,1,0,3.4,3.8,2.05
4499,SP1,2024-04-22,Sevilla,Mallorca,2,1,H,0,0,D,11,8,4,6,10,8,4,4,0,2,0,0,1.95,3.1,4.5
4500,SP1,2024-04-26,Sociedad,Real Madrid,0,1,A,0,1,A,9,5,3,3,13,11,11,3,3,4,0,0,2.45,3.25,2.9
4501,SP1,2024-04-27,Las Palmas,Girona,0,2,A,0,1,A,10,6,5,3,12,10,4,2,1,3,0,0,4.5,3.8,1.75
4502,SP1,2024-04-27,Almeria,Getafe,1,3,A,1,1,D,21,8,11,5,15,31,9,2,5,4,1,0,2.7,3.4,2.63
4503,SP1,2024-04-27,Ath Madrid,Ath Bilbao,3,1,H,1,1,D,8,7,3,1,16,15,3,5,3,2,0,0,1.95,3.5,4.0
4504,SP1,2024-04-27,Alaves,Celta,3,0,H,0,0,D,16,4,8,0,10,9,8,3,3,3,0,0,2.75,3.1,2.7
4505,SP1,2024-04-28,Betis,Sevilla,1,1,D,1,0,H,15,10,5,1,9,20,4,6,3,5,0,0,2.05,3.4,3.6
4506,SP1,2024-04-28,Villarreal,Vallecano,3,0,H,1,0,H,15,20,7,4,15,8,3,6,2,1,0,0,1.65,4.0,5.0
4507,SP1,2024-04-28,Granada,Osasuna,3,0,H,1,0,H,12,11,4,2,17,5,0,6,4,0,0,0,2.55,3.1,3.0
4508,SP1,2024-04-28,Cadiz,Mallorca,1,1,D,0,1,A,10,9,2,2,14,21,3,1,3,2,0,0,2.5,2.9,3.2
4509,SP1,2024-04-29,Barcelona,Valencia,4,2,H,1,2,A,27,5,13,3,12,5,15,1,1,0,0,1,1.36,5.0,7.5
4510,SP1,2024-05-03,Getafe,Ath Bilbao,0,2,A,0,1,A,34,7,9,2,6,9,10,6,0,2,0,2,4.0,3.2,2.05
4511,SP1,2024-05-04,Sociedad,Las Palmas,2,0,H,2,0,H,9,7,4,1,12,11,7,2,2,1,0,0,1.33,5.0,10.0
4512,SP1,2024-05-04,Girona,Barcelona,4,2,H,1,2,A,9,16,7,7,11,8,5,4,0,3,0,0,2.7,3.75,2.4
4513,SP1,2024-05-04,Mallorca,Ath Madrid,0,1,A,0,1,A,7,9,4,4,12,7,6,2,2,0,0,0,3.75,3.2,2.15
4514,SP1,2024-05-04,Real Madrid,Cadiz,3,0,H,0,0,D,19,7,9,2,6,12,7,4,0,1,0,0,1.33,5.25,8.5
4515,SP1,2024-05-05,Osasuna,Betis,0,2,A,0,2,A,12,10,2,4,13,13,8,5,2,2,1,0,3.2,3.25,2.38
4516,SP1,2024-05-05,Celta,Villarreal,3,2,H,2,1,H,23,11,7,3,11,5,2,1,4,0,0,1,2.3,3.6,2.88
4517,SP1,2024-05-05,Valencia,Alaves,0,1,A,0,0,D,13,14,1,4,9,17,5,7,1,3,0,0,2.1,3.0,4.0
4518,SP1,2024-05-05,Sevilla,Granada,3,0,H,1,0,H,11,8,5,3,15,13,5,4,2,2,0,0,1.65,4.0,5.25
4519,SP1,2024-05-05,Vallecano,Almeria,0,1,A,0,1,A,27,7,10,2,17,15,9,2,3,2,0,0,1.57,4.0,5.75
4520,SP1,2024-05-10,Alaves,Girona,2,2,D,1,2,A,14,15,8,5,13,6,5,3,3,2,0,0,3.5,3.6,2.05
4521,SP1,2024-05-11,Villarreal,Sevilla,3,2,H,1,2,A,25,8,7,4,12,14,10,1,3,5,0,0,1.83,4.0,3.8
4522,SP1,2024-05-11,Granada,Real Madrid,0,4,A,0,2,A,12,13,1,7,11,10,8,5,2,0,0,0,5.5,4.6,1.53
4523,SP1,2024-05-11,Mallorca,Las Palmas,1,0,H,1,0,H,7,7,2,1,18,10,2,2,6,2,0,0,1.65,3.5,6.5
4524,SP1,2024-05-11,Ath Bilbao,Osasuna,2,2,D,0,1,A,15,13,6,3,9,14,8,6,2,4,0,0,1.44,4.33,7.5
4525,SP1,2024-05-12,Valencia,Vallecano,0,0,D,0,0,D,13,12,5,1,14,21,6,3,1,2,0,0,2.25,3.1,3.5
4526,SP1,2024-05-12,Ath Madrid,Celta,1,0,H,0,0,D,21,6,8,2,7,9,4,7,1,1,0,0,1.42,4.75,7.0
4527,SP1,2024-05-12,Betis,Almeria,3,2,H,2,1,H,14,14,7,7,9,10,3,5,0,2,0,0,1.33,5.5,8.5
4528,SP1,2024-05-12,Cadiz,Getafe,1,0,H,1,0,H,13,10,6,4,23,16,6,2,5,2,0,0,2.1,3.2,3.8
4529,SP1,2024-05-13,Barcelona,Sociedad,2,0,H,1,0,H,14,10,5,3,12,14,6,2,2,3,0,0,1.8,3.6,4.5
4530,SP1,2024-05-14,Girona,Villarreal,0,1,A,0,0,D,22,11,5,3,3,14,5,1,1,5,0,1,1.7,4.5,4.2
4531,SP1,2024-05-14,Real Madrid,Alaves,5,0,H,3,0,H,22,18,11,10,6,12,4,1,1,1,0,0,1.22,7.5,11.0
4532,SP1,2024-05-14,Osasuna,Mallorca,1,1,D,1,0,H,10,10,4,4,12,11,2,4,0,1,0,0,2.8,2.9,2.88
4533,SP1,2024-05-15,Sevilla,Cadiz,0,1,A,0,0,D,14,19,3,7,13,11,1,9,6,2,0,0,1.9,3.6,4.0
4534,SP1,2024-05-15,Celta,Ath Bilbao,2,1,H,0,1,A,10,7,4,2,15,14,2,3,2,0,0,0,2.63,3.3,2.7
4535,SP1,2024-05-15,Getafe,Ath Madrid,0,3,A,0,2,A,8,7,3,3,17,7,6,3,4,3,0,0,4.75,3.4,1.83
4536,SP1,2024-05-15,Vallecano,Granada,2,1,H,1,0,H,18,10,9,1,12,17,6,6,4,3,1,0,1.65,3.8,5.5
4537,SP1,2024-05-16,Las Palmas,Betis,2,2,D,1,1,D,16,6,9,4,9,12,4,8,2,1,0,0,4.0,3.5,1.91
4538,SP1,2024-05-16,Sociedad,Valencia,1,0,H,1,0,H,10,7,5,3,11,13,3,3,0,2,0,0,1.6,3.9,5.75
4539,SP1,2024-05-16,Almeria,Barcelona,0,2,A,0,1,A,12,16,3,7,9,11,4,7,0,1,0,0,6.5,5.0,1.44
4540,SP1,2024-05-18,Alaves,Getafe,1,0,H,1,0,H,9,10,2,4,13,27,2,1,5,7,0,1,2.0,3.2,4.1
4541,SP1,2024-05-19,Mallorca,Almeria,2,2,D,1,1,D,29,7,8,3,9,9,12,2,2,3,0,0,1.5,4.1,7.0
4542,SP1,2024-05-19,Barcelona,Vallecano,3,0,H,1,0,H,14,15,6,4,10,7,7,5,4,2,0,0,1.25,6.0,12.0
4543,SP1,2024-05-19,Ath Madrid,Osasuna,1,4,A,0,1,A,15,15,2,6,12,9,7,5,2,2,0,0,1.4,4.5,8.0
4544,SP1,2024-05-19,Villarreal,Real Madrid,4,4,D,1,4,A,21,12,7,6,15,12,3,3,3,2,0,0,3.2,3.75,2.05
4545,SP1,2024-05-19,Valencia,Girona,1,3,A,0,1,A,20,18,6,5,10,8,5,4,2,0,0,0,3.0,3.5,2.3
4546,SP1,2024-05-19,Cadiz,Las Palmas,0,0,D,0,0,D,10,9,3,1,13,12,5,3,3,1,1,0,1.8,3.5,4.75
4547,SP1,2024-05-19,Granada,Celta,1,2,A,0,0,D,11,8,3,5,15,12,10,2,2,1,0,0,3.7,3.6,2.0
4548,SP1,2024-05-19,Betis,Sociedad,0,2,A,0,2,A,18,5,9,2,12,18,6,2,3,4,0,0,2.55,3.2,2.88
4549,SP1,2024-05-19,Ath Bilbao,Sevilla,2,0,H,2,0,H,15,9,6,4,12,5,8,3,1,1,0,0,1.7,3.9,4.75
4550,SP1,2024-05-24,Girona,Granada,7,0,H,3,0,H,16,10,9,2,6,13,4,2,3,5,0,1,1.22,6.5,12.0
4551,SP1,2024-05-25,Almeria,Cadiz,6,1,H,0,1,A,27,12,12,4,4,9,1,4,2,2,0,0,2.05,3.6,3.5
4552,SP1,2024-05-25,Real Madrid,Betis,0,0,D,0,0,D,13,11,5,3,8,11,4,5,2,1,0,0,1.33,6.0,7.5
4553,SP1,2024-05-25,Sociedad,Ath Madrid,0,2,A,0,1,A,14,10,4,4,19,15,8,4,3,5,0,1,2.4,3.3,3.0
4554,SP1,2024-05-25,Vallecano,Ath Bilbao,0,1,A,0,0,D,17,7,4,1,6,13,8,2,1,1,0,0,2.88,3.5,2.38
4555,SP1,2024-05-25,Osasuna,Villarreal,1,1,D,1,0,H,12,11,6,3,13,6,6,4,4,3,0,0,2.9,3.6,2.3
4556,SP1,2024-05-26,Las Palmas,Alaves,1,1,D,0,0,D,10,14,4,4,16,10,2,6,2,1,0,0,2.4,3.3,3.0
4557,SP1,2024-05-26,Sevilla,Barcelona,1,2,A,1,1,D,15,11,6,6,11,9,6,5,2,1,0,0,4.0,4.0,1.8
4558,SP1,2024-05-26,Celta,Valencia,2,2,D,0,1,A,9,12,4,1,17,18,2,2,0,0,0,0,1.95,3.5,3.8
4559,SP1,2024-05-26,Getafe,Mallorca,1,2,A,0,0,D,16,9,6,4,12,10,3,4,0,2,0,0,2.3,3.25,3.2
4560,SP1,2024-08-15,Ath Bilbao,Getafe,1,1,D,1,0,H,7,9,4,2,15,12,5,6,4,1,0,0,1.48,4.0,8.0
4561,SP1,2024-08-15,Betis,Girona,1,1,D,1,0,H,19,13,4,2,11,7,4,4,2,0,0,0,2.35,3.4,3.0
4562,SP1,2024-08-16,Celta,Alaves,2,1,H,0,1,A,6,10,4,2,8,23,3,3,3,2,0,0,2.0,3.2,4.1
4563,SP1,2024-08-16,Las Palmas,Sevilla,2,2,D,1,1,D,13,16,5,5,12,13,6,3,0,0,0,0,2.8,3.25,2.63
4564,SP1,2024-08-17,Valencia,Barcelona,1,2,A,1,1,D,6,18,1,8,11,13,3,8,2,3,0,0,4.75,3.8,1.73
4565,SP1,2024-08-17,Osasuna,Leganes,1,1,D,0,1,A,16,10,5,4,14,12,6,4,3,2,0,0,1.85,3.3,4.5
4566,SP1,2024-08-18,Mallorca,Real Madrid,1,1,D,0,1,A,12,13,5,4,11,6,8,7,1,0,0,1,8.0,4.2,1.45
4567,SP1,2024-08-18,Sociedad,Vallecano,1,2,A,0,0,D,11,12,5,5,14,21,10,5,2,4,0,0,1.57,3.75,7.0
4568,SP1,2024-08-19,Villarreal,Ath Madrid,2,2,D,2,2,D,8,10,3,5,6,10,2,3,1,3,0,0,3.3,3.7,2.1
4569,SP1,2024-08-19,Valladolid,Espanol,1,0,H,1,0,H,12,10,3,2,15,8,3,2,2,2,0,0,2.38,3.0,3.4
4570,SP1,2024-08-23,Sevilla,Villarreal,1,2,A,1,1,D,15,6,9,5,15,7,7,2,3,5,0,0,2.4,3.6,2.8
4571,SP1,2024-08-23,Celta,Valencia,3,1,H,2,1,H,7,13,5,5,9,11,4,7,3,0,0,0,2.1,3.4,3.6
4572,SP1,2024-08-24,Getafe,Vallecano,0,0,D,0,0,D,12,3,0,1,16,18,3,2,1,2,0,0,2.45,3.0,3.2
4573,SP1,2024-08-24,Barcelona,Ath Bilbao,2,1,H,1,1,D,13,9,5,2,11,16,5,6,4,5,0,0,1.62,4.2,5.0
4574,SP1,2024-08-24,Espanol,Sociedad,0,1,A,0,0,D,13,8,3,4,14,18,7,4,2,2,0,0,3.9,3.2,2.05
4575,SP1,2024-08-24,Osasuna,Mallorca,1,0,H,0,0,D,15,11,5,2,10,8,5,4,2,1,0,0,2.45,3.1,3.1
4576,SP1,2024-08-25,Alaves,Betis,0,0,D,0,0,D,3,13,1,3,16,13,3,8,1,4,1,0,2.38,3.1,3.25
4577,SP1,2024-08-25,Real Madrid,Valladolid,3,0,H,0,0,D,17,8,9,2,10,15,5,5,1,1,0,0,1.18,7.5,15.0
4578,SP1,2024-08-25,Leganes,Las Palmas,2,1,H,0,0,D,10,10,5,5,11,10,3,7,1,1,0,0,2.25,3.0,3.6
4579,SP1,2024-08-25,Ath Madrid,Girona,3,0,H,1,0,H,11,13,6,5,11,10,1,9,1,3,0,0,1.6,4.1,5.5
4580,SP1,2024-08-26,Villarreal,Celta,4,3,H,1,2,A,22,18,9,8,8,6,7,4,4,3,0,0,1.91,3.4,3.8
4581,SP1,2024-08-27,Vallecano,Barcelona,1,2,A,1,0,H,8,22,4,5,17,11,6,6,3,1,0,0,5.25,3.8,1.62
4582,SP1,2024-08-27,Mallorca,Sevilla,0,0,D,0,0,D,12,16,4,7,15,10,5,9,0,1,0,1,2.38,3.1,3.25
4583,SP1,2024-08-28,Valladolid,Leganes,0,0,D,0,0,D,12,8,2,1,13,19,4,4,1,5,0,0,2.3,3.0,3.6
4584,SP1,2024-08-28,Sociedad,Alaves,1,2,A,1,1,D,8,12,1,5,16,12,8,6,4,4,1,0,1.7,3.5,5.75
4585,SP1,2024-08-28,Ath Bilbao,Valencia,1,0,H,1,0,H,13,2,4,0,14,9,5,3,1,3,0,0,1.62,3.9,5.75
4586,SP1,2024-08-28,Ath Madrid,Espanol,0,0,D,0,0,D,24,8,7,1,6,9,9,3,0,2,0,0,1.3,5.25,11.0
4587,SP1,2024-08-29,Girona,Osasuna,4,0,H,1,0,H,10,1,5,0,10,9,5,0,0,0,0,0,1.7,4.0,4.33
4588,SP1,2024-08-29,Las Palmas,Real Madrid,1,1,D,1,0,H,7,25,3,8,16,13,2,6,0,2,0,0,8.0,5.0,1.38
4589,SP1,2024-08-31,Ath Bilbao,Ath Madrid,0,1,A,0,0,D,8,9,1,2,13,9,2,2,3,1,0,0,3.0,3.3,2.38
4590,SP1,2024-08-31,Barcelona,Valladolid,7,0,H,3,0,H,23,5,10,2,6,12,10,1,0,3,0,0,1.25,6.25,10.0
4591,SP1,2024-08-31,Valencia,Villarreal,1,1,D,1,1,D,22,9,6,3,15,11,14,3,3,5,0,1,2.8,3.4,2.45
4592,SP1,2024-08-31,Espanol,Vallecano,2,1,H,1,1,D,10,17,5,5,14,16,3,7,3,2,0,0,2.8,3.0,2.8
4593,SP1,2024-08-31,Leganes,Mallorca,0,1,A,0,1,A,4,12,2,3,11,17,1,3,1,3,0,0,2.5,3.0,3.2
4594,SP1,2024-09-01,Alaves,Las Palmas,2,0,H,1,0,H,15,12,5,7,13,9,6,5,3,0,0,0,1.95,3.4,4.0
4595,SP1,2024-09-01,Sevilla,Girona,0,2,A,0,1,A,16,11,5,4,6,14,7,5,3,2,0,0,2.35,3.8,2.75
4596,SP1,2024-09-01,Getafe,Sociedad,0,0,D,0,0,D,16,1,1,0,14,16,4,1,1,1,0,0,3.5,2.9,2.38
4597,SP1,2024-09-01,Real Madrid,Betis,2,0,H,0,0,D,20,12,8,2,8,16,7,3,2,0,0,0,1.29,5.75,9.5
4598,SP1,2024-09-01,Osasuna,Celta,3,2,H,2,1,H,10,12,4,3,19,10,6,3,2,0,0,1,2.45,3.25,3.0
4599,SP1,2024-09-13,Betis,Leganes,2,0,H,0,0,D,14,3,5,0,11,18,11,1,1,2,0,0,1.62,3.7,6.25
4600,SP1,2024-09-14,Sociedad,Real Madrid,0,2,A,0,0,D,11,16,2,7,12,9,6,6,4,1,0,0,4.75,3.9,1.67
4601,SP1,2024-09-14,Sevilla,Getafe,1,0,H,1,0,H,10,15,4,4,19,15,3,4,3,4,1,0,2.2,3.0,3.7
4602,SP1,2024-09-14,Mallorca,Villarreal,1,2,A,0,1,A,10,21,5,4,11,10,7,6,3,3,1,0,2.45,3.4,2.88
4603,SP1,2024-09-14,Espanol,Alaves,3,2,H,1,1,D,9,19,4,6,17,14,0,5,2,3,0,0,2.63,3.2,2.8
4604,SP1,2024-09-15,Ath Madrid,Valencia,3,0,H,1,0,H,14,5,5,1,10,8,7,3,1,2,0,0,1.33,4.5,11.0
4605,SP1,2024-09-15,Las Palmas,Ath Bilbao,2,3,A,0,2,A,15,9,6,4,8,12,9,3,1,2,0,1,3.8,3.4,2.0
4606,SP1,2024-09-15,Celta,Valladolid,3,1,H,2,0,H,14,6,7,1,14,15,5,3,3,5,0,1,1.67,3.75,5.5
4607,SP1,2024-09-15,Girona,Barcelona,1,4,A,0,2,A,9,20,4,9,13,4,1,6,3,2,0,1,4.2,3.8,1.8
4608,SP1,2024-09-16,Vallecano,Osasuna,3,1,H,0,1,A,17,5,6,2,12,15,7,4,3,2,0,0,2.05,3.1,4.0
4609,SP1,2024-09-17,Mallorca,Sociedad,1,0,H,1,0,H,10,13,4,4,5,10,5,5,1,1,0,0,2.9,2.75,3.0
4610,SP1,2024-09-18,Betis,Getafe,2,1,H,0,0,D,18,15,8,5,10,20,8,4,3,5,0,0,1.91,3.0,5.0
4611,SP1,2024-09-19,Leganes,Ath Bilbao,0,2,A,0,0,D,14,10,3,4,12,11,4,7,3,0,0,0,3.75,3.2,2.05
4612,SP1,2024-09-20,Alaves,Sevilla,2,1,H,1,0,H,10,8,4,2,11,16,3,5,1,4,0,0,2.15,3.1,3.7
4613,SP1,2024-09-21,Valladolid,Sociedad,0,0,D,0,0,D,15,14,2,4,15,12,5,7,4,4,0,0,3.9,3.0,2.2
4614,SP1,2024-09-21,Valencia,Girona,2,0,H,0,0,D,7,8,2,3,13,10,5,4,3,2,0,0,2.88,3.3,2.5
4615,SP1,2024-09-21,Real Madrid,Espanol,4,1,H,0,0,D,31,10,14,2,7,5,9,4,4,3,0,0,1.17,7.0,19.0
4616,SP1,2024-09-21,Osasuna,Las Palmas,2,1,H,1,1,D,13,11,2,4,14,11,2,4,2,5,0,0,1.9,3.4,4.2
4617,SP1,2024-09-22,Ath Bilbao,Celta,3,1,H,2,1,H,10,11,7,4,16,11,3,6,3,2,0,0,1.7,3.7,5.25
4618,SP1,2024-09-22,Vallecano,Ath Madrid,1,1,D,1,0,H,15,10,3,5,9,12,3,4,0,0,0,0,5.0,3.4,1.8
4619,SP1,2024-09-22,Villarreal,Barcelona,1,5,A,1,2,A,13,17,4,10,12,12,7,3,6,1,0,0,3.9,3.9,1.85
4620,SP1,2024-09-22,Getafe,Leganes,1,1,D,0,0,D,12,6,3,3,16,17,6,2,3,2,0,0,2.05,2.8,4.75
4621,SP1,2024-09-23,Betis,Mallorca,1,2,A,1,1,D,14,6,6,6,12,12,6,3,3,2,0,0,1.85,3.3,4.75
4622,SP1,2024-09-24,Valencia,Osasuna,0,0,D,0,0,D,10,9,2,2,6,11,10,5,2,3,0,0,2.0,3.1,4.0
4623,SP1,2024-09-24,Real Madrid,Alaves,3,2,H,2,0,H,10,12,4,3,7,10,4,4,4,0,0,0,1.2,6.5,13.0
4624,SP1,2024-09-24,Sevilla,Valladolid,2,1,H,1,0,H,22,8,5,2,14,12,6,4,5,4,1,0,1.65,3.8,5.5
4625,SP1,2024-09-25,Barcelona,Getafe,1,0,H,1,0,H,16,7,4,1,4,14,7,5,1,1,0,0,1.25,6.25,10.0
4626,SP1,2024-09-25,Girona,Vallecano,0,0,D,0,0,D,11,2,0,0,8,16,4,3,3,4,0,0,1.73,3.7,4.5
4627,SP1,2024-09-26,Espanol,Villarreal,1,2,A,1,1,D,11,15,2,4,12,14,4,1,5,3,0,0,3.25,3.5,2.15
4628,SP1,2024-09-26,Celta,Ath Madrid,0,1,A,0,0,D,9,7,4,2,10,7,2,3,2,2,0,0,3.8,3.7,1.91
4629,SP1,2024-09-26,Las Palmas,Betis,1,1,D,1,1,D,8,14,2,5,21,10,1,4,4,2,0,0,3.1,3.1,2.38
4630,SP1,2024-09-27,Valladolid,Mallorca,1,2,A,0,0,D,11,14,1,6,15,9,7,4,3,2,0,0,3.0,2.9,2.63
4631,SP1,2024-09-28,Vallecano,Leganes,1,1,D,1,0,H,15,13,6,3,12,7,5,5,2,1,0,0,1.9,3.0,5.0
4632,SP1,2024-09-28,Getafe,Alaves,2,0,H,1,0,H,14,9,8,1,17,24,2,2,3,6,0,0,2.55,2.88,3.1
4633,SP1,2024-09-28,Sociedad,Valencia,3,0,H,1,0,H,11,9,6,4,7,12,6,4,0,0,0,0,1.85,3.25,4.75
4634,SP1,2024-09-28,Osasuna,Barcelona,4,2,H,2,0,H,11,12,6,5,13,3,5,8,2,2,0,0,7.0,4.5,1.45
4635,SP1,2024-09-29,Celta,Girona,1,1,D,0,1,A,12,9,2,4,9,14,4,4,1,0,0,0,2.1,3.6,3.25
4636,SP1,2024-09-29,Ath Bilbao,Sevilla,1,1,D,1,0,H,13,13,3,4,6,7,4,7,0,3,1,0,1.7,3.7,5.0
4637,SP1,2024-09-29,Betis,Espanol,1,0,H,0,0,D,20,8,12,1,14,20,8,4,2,4,0,0,1.65,3.4,5.75
4638,SP1,2024-09-29,Ath Madrid,Real Madrid,1,1,D,0,0,D,12,12,4,4,11,11,5,5,3,1,1,0,2.8,3.3,2.5
4639,SP1,2024-09-30,Villarreal,Las Palmas,3,1,H,1,0,H,17,7,7,3,14,10,3,2,0,3,0,0,1.45,4.33,6.5
4640,SP1,2024-10-04,Leganes,Valencia,0,0,D,0,0,D,8,6,0,1,15,14,1,2,2,2,0,0,2.9,2.88,2.8
4641,SP1,2024-10-05,Las Palmas,Celta,0,1,A,0,1,A,24,8,5,1,9,13,11,2,3,8,0,2,3.1,3.5,2.25
4642,SP1,2024-10-05,Espanol,Mallorca,2,1,H,1,0,H,8,11,3,4,14,19,4,6,1,5,0,0,3.1,3.0,2.55
4643,SP1,2024-10-05,Real Madrid,Villarreal,2,0,H,1,0,H,11,10,2,1,7,11,2,5,0,1,0,0,1.27,6.25,8.5
4644,SP1,2024-10-05,Getafe,Osasuna,1,1,D,1,0,H,11,6,3,2,17,10,4,2,2,4,0,0,2.2,2.9,3.9
4645,SP1,2024-10-05,Valladolid,Vallecano,1,2,A,0,0,D,13,17,5,3,13,18,5,13,4,2,0,0,3.1,3.0,2.5
4646,SP1,2024-10-06,Girona,Ath Bilbao,2,1,H,1,1,D,14,13,6,4,12,13,6,1,4,3,0,1,2.35,3.3,3.1
4647,SP1,2024-10-06,Alaves,Barcelona,0,3,A,0,3,A,11,14,2,8,13,8,11,3,2,2,0,0,5.25,4.5,1.57
4648,SP1,2024-10-06,Sevilla,Betis,1,0,H,0,0,D,14,11,5,3,15,15,4,1,6,3,1,0,2.45,3.2,3.0
4649,SP1,2024-10-06,Sociedad,Ath Madrid,1,1,D,0,1,A,16,4,8,1,10,9,5,1,0,2,0,0,3.3,3.2,2.3
4650,SP1,2024-10-18,Alaves,Valladolid,2,3,A,1,1,D,10,12,4,4,15,14,5,6,6,2,1,0,1.62,3.9,5.75
4651,SP1,2024-10-19,Ath Bilbao,Espanol,4,1,H,3,0,H,10,5,6,2,15,22,5,5,2,3,0,0,1.45,4.2,7.5
4652,SP1,2024-10-19,Osasuna,Betis,1,2,A,0,1,A,19,11,6,7,12,8,10,2,2,1,0,1,2.5,3.4,2.7
4653,SP1,2024-10-19,Girona,Sociedad,0,1,A,0,1,A,8,14,3,4,10,12,6,6,2,1,0,0,2.4,3.4,2.88
4654,SP1,2024-10-19,Celta,Real Madrid,1,2,A,0,1,A,13,10,5,3,16,13,6,2,2,1,0,0,4.75,4.5,1.6
4655,SP1,2024-10-20,Mallorca,Vallecano,1,0,H,0,0,D,19,10,5,2,9,13,9,2,1,1,0,0,2.05,3.1,4.0
4656,SP1,2024-10-20,Barcelona,Sevilla,5,1,H,3,0,H,21,7,9,1,6,14,5,5,1,2,0,0,1.3,5.75,8.0
4657,SP1,2024-10-20,Ath Madrid,Leganes,3,1,H,0,1,A,24,5,9,2,14,8,8,2,5,1,0,0,1.33,4.75,10.0
4658,SP1,2024-10-20,Villarreal,Getafe,1,1,D,1,0,H,10,21,4,4,18,21,5,5,4,3,0,0,1.67,3.8,5.0
4659,SP1,2024-10-21,Valencia,Las Palmas,2,3,A,1,1,D,14,11,7,6,12,12,11,2,4,9,1,0,1.62,3.8,5.5
4660,SP1,2024-10-25,Espanol,Sevilla,0,2,A,0,2,A,16,6,1,3,14,9,13,2,2,0,0,0,3.0,3.25,2.4
4661,SP1,2024-10-26,Las Palmas,Girona,1,0,H,1,0,H,12,8,3,3,12,14,3,5,4,5,0,1,2.88,3.4,2.45
4662,SP1,2024-10-26,Valladolid,Villarreal,1,2,A,0,1,A,7,21,3,9,16,13,4,6,4,3,0,0,3.5,3.75,2.0
4663,SP1,2024-10-26,Vallecano,Alaves,1,0,H,0,0,D,16,15,4,7,8,14,6,2,2,4,1,0,2.25,3.1,3.5
4664,SP1,2024-10-26,Real Madrid,Barcelona,0,4,A,0,0,D,9,15,4,7,15,17,10,3,2,5,0,0,2.0,4.1,3.25
4665,SP1,2024-10-27,Leganes,Celta,3,0,H,0,0,D,7,18,4,5,15,17,4,2,2,2,0,0,3.25,3.25,2.3
4666,SP1,2024-10-27,Betis,Ath Madrid,1,0,H,1,0,H,24,10,3,3,8,4,3,10,3,2,0,0,3.1,3.4,2.3
4667,SP1,2024-10-27,Sociedad,Osasuna,0,2,A,0,2,A,19,10,9,4,7,14,14,4,3,4,0,0,1.75,3.6,5.0
4668,SP1,2024-10-27,Getafe,Valencia,1,1,D,0,1,A,15,2,4,1,20,20,8,2,3,7,0,0,2.1,3.1,3.8
4669,SP1,2024-10-28,Mallorca,Ath Bilbao,0,0,D,0,0,D,4,20,1,1,9,12,1,14,5,1,1,0,2.9,3.1,2.55
4670,SP1,2024-11-01,Alaves,Mallorca,1,0,H,0,0,D,13,7,3,2,19,12,7,2,3,2,0,0,2.25,3.0,3.4
4671,SP1,2024-11-02,Girona,Leganes,4,3,H,2,2,D,15,8,6,5,17,15,6,1,2,4,0,0,1.7,3.5,5.5
4672,SP1,2024-11-02,Osasuna,Valladolid,1,0,H,1,0,H,20,7,4,4,21,12,7,2,1,5,0,0,1.6,3.7,6.25
4673,SP1,2024-11-03,Ath Bilbao,Betis,1,1,D,0,0,D,17,7,8,4,9,8,6,2,0,0,0,0,1.91,3.5,4.0
4674,SP1,2024-11-03,Sevilla,Sociedad,0,2,A,0,1,A,8,9,0,3,6,17,5,9,2,1,0,0,2.9,3.0,2.63
4675,SP1,2024-11-03,Ath Madrid,Las Palmas,2,0,H,1,0,H,15,1,3,1,13,13,9,1,1,1,0,0,1.27,6.0,9.5
4676,SP1,2024-11-03,Barcelona,Espanol,3,1,H,3,0,H,14,10,9,3,13,14,9,5,0,3,0,0,1.13,9.0,19.0
4677,SP1,2024-11-04,Celta,Getafe,1,0,H,1,0,H,10,10,3,2,12,11,0,2,1,4,0,1,1.95,3.2,4.5
4678,SP1,2024-11-08,Vallecano,Las Palmas,1,3,A,0,1,A,35,11,7,3,9,13,12,4,1,3,0,0,1.83,3.4,4.5
4679,SP1,2024-11-09,Villarreal,Alaves,3,0,H,1,0,H,13,9,3,3,17,21,7,2,1,3,0,0,1.62,4.0,5.5
4680,SP1,2024-11-09,Leganes,Sevilla,1,0,H,0,0,D,8,13,4,2,7,10,0,6,2,1,0,1,2.88,3.2,2.55
4681,SP1,2024-11-09,Real Madrid,Osasuna,4,0,H,2,0,H,18,2,8,0,9,16,11,3,0,2,0,0,1.2,7.0,13.0
4682,SP1,2024-11-10,Mallorca,Ath Madrid,0,1,A,0,0,D,12,9,6,2,10,16,7,2,1,3,0,0,3.6,3.1,2.2
